timestamp,temperature,vibration,current,pressure,runtime_hours,failure,temperature_roll_mean,temperature_roll_std,temperature_delta,temperature_deviation,vibration_roll_mean,vibration_roll_std,vibration_delta,vibration_deviation,current_roll_mean,current_roll_std,current_delta,current_deviation,pressure_roll_mean,pressure_roll_std,pressure_delta,pressure_deviation,stress_score,hour_of_day,day_of_week,temperature_anomaly,vibration_anomaly,current_anomaly,pressure_anomaly,high_runtime
2024-01-01 01:40:00,64.35,2.696,12.89,62.73,1.83,0,66.775,4.357474421420433,-1.8599999999999994,-2.4250000000000114,2.0048000000000004,0.4070765147842466,0.7200000000000002,0.6911999999999998,12.161999999999999,1.3068690319487521,-0.6600000000000001,0.7280000000000015,63.83200000000001,2.88913212651212,-1.8900000000000077,-1.102000000000011,0.4971,1,0,0,0,0,0,0
2024-01-01 01:50:00,65.23,2.489,13.21,76.47,2.0,0,66.87,4.307100081390159,0.8800000000000097,-1.6400000000000006,2.0558,0.434508099911715,-0.2070000000000003,0.4331999999999998,12.334,1.321700924314323,0.3200000000000003,0.8760000000000012,65.167,4.904800482973574,13.740000000000002,11.302999999999997,0.512,1,0,0,0,0,1,0
2024-01-01 02:00:00,64.45,1.8,9.87,72.57,2.17,0,66.501,4.344113386079043,-0.7800000000000011,-2.051000000000002,2.0986000000000002,0.3769332979601446,-0.6889999999999998,-0.2986000000000002,12.246,1.4608536317281537,-3.3400000000000016,-2.3760000000000012,65.873,5.438709099286953,-3.9000000000000057,6.6969999999999885,0.452,2,0,0,0,0,0,0
2024-01-01 02:10:00,55.9,1.905,11.64,70.73,2.33,0,64.727,4.7115344280464235,-8.550000000000004,-8.827000000000005,2.0873,0.3812867250071352,0.10499999999999998,-0.1822999999999999,12.158000000000001,1.4689966341387968,1.7700000000000014,-0.5180000000000007,66.189,5.6364694426367485,-1.8399999999999892,4.541000000000011,0.4393,2,0,0,0,0,0,0
2024-01-01 02:20:00,56.94,2.227,12.97,68.8,2.5,0,64.234,5.268685688944538,1.0399999999999991,-7.293999999999997,2.0728999999999997,0.3719875893987146,0.32199999999999984,0.15410000000000013,12.083000000000002,1.3978082049329157,1.33,0.8869999999999987,66.91900000000001,5.430671024632023,-1.9300000000000068,1.880999999999986,0.4631,2,0,0,0,0,0,0
2024-01-01 02:30:00,62.42,1.663,12.15,64.92,2.67,0,64.05600000000001,5.299937525837251,5.480000000000004,-1.63600000000001,2.0888999999999998,0.34737826005027367,-0.5639999999999998,-0.4258999999999997,12.159,1.3764402557967348,-0.8200000000000003,-0.009000000000000341,67.227,5.1927386266251165,-3.8799999999999955,-2.307000000000002,0.4488,2,0,0,0,0,0,0
2024-01-01 02:40:00,59.63,1.094,10.98,61.17,2.83,0,62.54200000000001,3.868415696380136,-2.789999999999999,-2.912000000000006,1.9669,0.4566010780149828,-0.569,-0.8729,11.868,1.2735846174392105,-1.17,-0.8879999999999999,66.526,5.513073754469668,-3.75,-5.3559999999999945,0.4041,2,0,0,0,0,0,0
2024-01-01 02:50:00,65.75,2.87,12.09,64.57,3.0,0,62.384,3.678744350998072,6.119999999999997,3.3659999999999997,2.0393,0.5382539776392223,1.776,0.8307000000000002,12.030000000000001,1.175235201046063,1.1099999999999994,0.05999999999999872,66.521,5.515016772413305,3.3999999999999915,-1.9510000000000076,0.5042,2,0,0,0,0,0,0
2024-01-01 03:00:00,58.15,2.156,10.97,60.04,3.17,0,61.903,3.9027029095231236,-7.600000000000001,-3.753,2.0875999999999997,0.5231921677973059,-0.714,0.06840000000000046,12.032,1.1732083266742441,-1.1199999999999992,-1.0619999999999994,66.662,5.304875744696263,-4.529999999999994,-6.622000000000007,0.4375,3,0,0,0,0,0,0
2024-01-01 03:10:00,57.74,2.028,14.74,64.34,3.33,0,61.056000000000004,3.7813289844827307,-0.4099999999999966,-3.3160000000000025,2.0928,0.5222172387469073,-0.1280000000000001,-0.06479999999999997,12.151,1.3854437716646772,3.7699999999999996,2.5890000000000004,66.634,5.317575053014721,4.300000000000004,-2.293999999999997,0.4669,3,0,0,0,0,0,0
2024-01-01 03:20:00,73.67,2.139,13.59,69.41,3.5,0,61.988,5.459572225814873,15.93,11.682000000000002,2.0370999999999997,0.4786157006293137,0.11099999999999977,0.1019000000000001,12.221,1.443402230842118,-1.1500000000000004,1.3689999999999998,67.30199999999999,5.190719924377867,5.069999999999993,2.108000000000004,0.5213,3,0,1,0,0,0,0
2024-01-01 03:30:00,65.57,1.771,12.42,65.1,3.67,0,62.022000000000006,5.4830137698167665,-8.100000000000009,3.5479999999999876,1.9653000000000003,0.45664234728431974,-0.3679999999999999,-0.19430000000000036,12.142,1.4043488012440346,-1.17,0.27800000000000047,66.16499999999999,4.0873932198081215,-4.310000000000002,-1.0649999999999977,0.4657,3,0,0,0,0,0,0
2024-01-01 03:40:00,65.66,1.794,14.32,72.01,3.83,0,62.142999999999994,5.5554218761694845,0.09000000000000341,3.517000000000003,1.9647000000000001,0.45688754998722964,0.02300000000000013,-0.17070000000000007,12.587,1.306020673649542,1.9000000000000004,1.7330000000000005,66.10900000000001,3.9926277896476594,6.910000000000011,5.900999999999996,0.4907,3,0,0,0,0,0,0
2024-01-01 03:50:00,56.44,1.484,12.09,58.05,4.0,0,62.19699999999999,5.490237902151643,-9.219999999999999,-5.756999999999991,1.9225999999999999,0.4817214963025835,-0.31000000000000005,-0.4385999999999999,12.632,1.2772000626370186,-2.2300000000000004,-0.5419999999999998,64.841,4.358711455872672,-13.960000000000008,-6.790999999999997,0.4131,3,0,0,0,0,0,0
2024-01-01 04:00:00,60.41,3.022,13.22,65.1,4.17,0,62.544000000000004,5.22427708980978,3.969999999999999,-2.1340000000000074,2.0021,0.5907922082537423,1.5379999999999998,1.0198999999999998,12.657,1.2869606745265305,1.1300000000000008,0.5630000000000006,64.47099999999999,4.1366880203585445,7.049999999999997,0.6290000000000049,0.5018,4,0,0,0,0,0,0
2024-01-01 04:10:00,64.68,1.515,14.19,62.11,4.33,0,62.769999999999996,5.2670253042448705,4.27000000000001,1.9100000000000108,1.9872999999999998,0.6019787833101392,-1.507,-0.47229999999999994,12.861,1.3574195290247537,0.9699999999999989,1.3289999999999988,64.19,4.197787777177682,-2.989999999999995,-2.0799999999999983,0.4636,4,0,0,0,0,0,0
2024-01-01 04:20:00,56.44,1.551,12.76,63.11,4.5,0,62.451,5.566424046609,-8.240000000000009,-6.011000000000003,2.0330000000000004,0.5408731623752261,0.03600000000000003,-0.48200000000000043,13.038999999999998,1.189700709328941,-1.4299999999999997,-0.27899999999999814,64.384,4.0860526999375315,1.0,-1.274000000000001,0.4273,4,0,0,0,0,0,0
2024-01-01 04:30:00,63.15,1.717,12.35,68.19,4.67,0,62.190999999999995,5.4548132669943925,6.710000000000001,0.9590000000000032,1.9177,0.4593764009804789,0.16600000000000015,-0.20069999999999988,13.065000000000001,1.1693231660523424,-0.41000000000000014,-0.7150000000000016,64.746,4.260973284747682,5.079999999999998,3.4440000000000026,0.4589,4,0,0,0,0,0,0
2024-01-01 04:40:00,60.04,2.485,9.79,65.46,4.83,0,62.379999999999995,5.330570117518203,-3.1099999999999994,-2.3399999999999963,1.9506000000000001,0.4891555535364548,0.7679999999999998,0.5343999999999998,12.947,1.4338452574187461,-2.5600000000000005,-3.157,65.288,3.92752056363527,-2.730000000000004,0.17199999999999704,0.4535,4,0,0,0,1,0,0
2024-01-01 04:50:00,64.07,2.119,11.19,67.27,5.0,0,63.013,5.0887065590820475,4.029999999999994,1.056999999999995,1.9596999999999998,0.4915958254049311,-0.36599999999999966,0.15930000000000044,12.592,1.3790157520653819,1.4000000000000004,-1.402000000000001,65.58099999999999,3.9581124850671654,1.8100000000000023,1.6890000000000072,0.4666,4,0,0,0,0,0,0
2024-01-01 05:00:00,59.6,1.345,13.24,61.37,5.17,0,61.605999999999995,3.5171775300342834,-4.469999999999992,-2.005999999999993,1.8803,0.5225644138923609,-0.7740000000000002,-0.5353000000000001,12.556999999999999,1.355105981915152,2.0500000000000007,0.6830000000000016,64.777,3.91020047795224,-5.899999999999999,-3.4070000000000036,0.4317,5,0,0,0,0,0,0
2024-01-01 05:10:00,74.82,2.43,13.86,58.87,5.33,0,62.53099999999999,5.392124813095502,15.219999999999992,12.289000000000001,1.9462,0.5481745058728004,1.0850000000000002,0.48380000000000023,12.700999999999999,1.4141542427268068,0.6199999999999992,1.1590000000000007,64.154,4.327098591691942,-2.5,-5.283999999999999,0.525,5,0,1,0,0,0,0
2024-01-01 05:20:00,63.76,2.333,12.65,67.97,5.5,0,62.340999999999994,5.302346335978712,-11.059999999999995,1.419000000000004,2.0000999999999998,0.5579580728971587,-0.09699999999999998,0.3329000000000004,12.534,1.2953352204481043,-1.209999999999999,0.11599999999999966,63.75,3.6473277889435938,9.100000000000001,4.219999999999999,0.4862,5,0,0,0,0,0,0
2024-01-01 05:30:00,61.59,2.298,11.63,74.68,5.67,0,62.85600000000001,4.900383658449629,-2.1699999999999946,-1.2660000000000053,2.0815,0.5331229272461986,-0.03500000000000014,0.21649999999999991,12.488,1.3207725012279765,-1.0199999999999996,-0.8579999999999988,65.413,4.460271665866714,6.710000000000008,9.26700000000001,0.4779,5,0,0,0,0,1,0
2024-01-01 05:40:00,68.29,2.366,8.95,61.17,5.83,0,63.64399999999999,5.093130886028979,6.700000000000003,4.646000000000015,2.0159,0.4360615272591193,0.06800000000000006,0.3501000000000003,12.061,1.6950349062285823,-2.6800000000000015,-3.1110000000000007,65.02000000000001,4.65959941053593,-13.510000000000005,-3.8500000000000085,0.4644,5,0,0,0,0,0,0
2024-01-01 05:50:00,58.28,2.892,10.9,69.47,6.0,0,63.004,5.344395194968291,-10.010000000000005,-4.723999999999997,2.1536,0.4759066668534446,0.5259999999999998,0.7384,11.732000000000001,1.5488762951823438,1.950000000000001,-0.8320000000000007,65.756,4.729625778008243,8.299999999999997,3.7139999999999986,0.4768,5,0,0,0,0,0,0
2024-01-01 06:00:00,65.0,2.877,11.78,62.47,6.17,0,63.85999999999999,4.837740519429852,6.719999999999999,1.1400000000000077,2.2862,0.4740765995303101,-0.015000000000000124,0.5907999999999998,11.634,1.507044200487241,0.879999999999999,0.14599999999999902,65.692,4.773535377474444,-7.0,-3.221999999999994,0.4969,6,0,0,0,0,0,0
2024-01-01 06:10:00,54.19,1.693,11.69,62.39,6.33,0,62.964,5.731106544309082,-10.810000000000002,-8.774000000000001,2.2838000000000003,0.4773279329303444,-1.1839999999999997,-0.5908000000000002,11.568000000000001,1.4865156874008745,-0.08999999999999986,0.12199999999999811,65.112,4.788631908547123,-0.0799999999999983,-2.721999999999994,0.4156,6,0,0,0,0,0,0
2024-01-01 06:20:00,58.57,2.69,12.77,60.26,6.5,0,62.81700000000001,5.8323962104400735,4.380000000000003,-4.247000000000007,2.3043,0.4911315845405721,0.9969999999999999,0.38569999999999993,11.866,1.3857625257517192,1.08,0.9039999999999999,64.592,5.023232248485268,-2.1300000000000026,-4.332000000000001,0.4736,6,0,0,0,0,0,0
2024-01-01 06:30:00,66.5,2.226,15.39,63.39,6.67,0,63.05999999999999,5.9400299288434315,7.93,3.440000000000012,2.3150000000000004,0.4878002778915885,-0.46399999999999997,-0.08900000000000041,12.286,1.747399337428183,2.620000000000001,3.104000000000001,64.204,4.942597607646336,3.1300000000000026,-0.813999999999993,0.5075,6,0,0,0,0,0,0
2024-01-01 06:40:00,68.71,2.197,11.65,67.2,6.83,0,63.971000000000004,6.048023460418936,2.2099999999999937,4.73899999999999,2.4002,0.35621086139782093,-0.028999999999999915,-0.20319999999999983,12.127,1.723117652525344,-3.74,-0.4770000000000003,64.787,4.9149320103808956,3.8100000000000023,2.4129999999999967,0.4886,6,0,0,0,0,0,0
2024-01-01 06:50:00,64.04,1.35,12.02,55.51,7.0,0,62.89300000000001,4.712753500402471,-4.6699999999999875,1.1469999999999985,2.2922000000000002,0.4861832759132893,-0.847,-0.9422000000000001,11.943000000000001,1.6121693459435358,0.3699999999999992,0.07699999999999818,64.451,5.450095717813907,-11.690000000000005,-8.940999999999995,0.4296,6,0,0,0,0,0,0
2024-01-01 07:00:00,65.12,1.947,11.47,54.82,7.17,0,63.028999999999996,4.759940359103504,1.0799999999999983,2.091000000000008,2.2536,0.4977690673841076,0.597,-0.3066,11.825,1.5977918790909211,-0.5499999999999989,-0.35499999999999865,63.136,6.059083539062125,-0.6899999999999977,-8.316000000000003,0.4504,7,0,0,0,0,0,0
2024-01-01 07:10:00,61.77,1.533,12.74,59.87,7.33,0,63.047000000000004,4.754230981160086,-3.3500000000000014,-1.277000000000001,2.1771000000000003,0.5465789462140344,-0.41400000000000015,-0.6441000000000003,11.936,1.6211258090872824,1.2699999999999996,0.8040000000000003,61.65500000000001,4.5446140283490575,5.049999999999997,-1.7850000000000108,0.4401,7,0,0,0,0,0,0
2024-01-01 07:20:00,56.07,2.477,11.03,67.97,7.5,0,61.825,4.826789247983047,-5.700000000000003,-5.755000000000003,2.1881999999999997,0.5519421869886172,0.944,0.28880000000000017,12.144,1.2963384331775945,-1.7100000000000009,-1.1140000000000008,62.335,4.95425350358438,8.100000000000001,5.634999999999998,0.453,7,0,0,0,0,0,0
2024-01-01 07:30:00,60.65,2.549,12.1,64.24,7.67,0,62.062,4.689621638374613,4.579999999999998,-1.411999999999999,2.1539,0.5126010903010036,0.07200000000000006,0.3950999999999998,12.264,1.2217855785693363,1.0700000000000003,-0.1639999999999997,61.812,4.357460524459468,-3.730000000000004,2.4279999999999973,0.4749,7,0,0,0,0,0,0
2024-01-01 07:40:00,63.96,1.007,12.41,62.34,7.83,0,61.95799999999999,4.6283589604380255,3.3100000000000023,2.0020000000000095,1.9669,0.55853527691235,-1.542,-0.9599000000000002,12.327,1.2102437770961716,0.3100000000000005,0.08300000000000018,61.799,4.355472802501893,-1.8999999999999915,0.5410000000000039,0.4282,7,0,0,0,0,0,0
2024-01-01 07:50:00,68.68,2.219,11.86,63.6,8.0,0,63.407000000000004,4.171900845737682,4.720000000000006,5.273000000000003,2.0195,0.5546290552151851,1.212,0.1995,12.344,1.201463921870134,-0.5500000000000007,-0.484,61.92,4.390383430483836,1.259999999999998,1.6799999999999997,0.4865,7,0,0,0,0,0,0
2024-01-01 08:00:00,67.38,2.507,12.69,69.92,8.17,0,64.288,3.9618929258064965,-1.3000000000000114,3.0919999999999987,2.0012,0.5326305369474124,0.28800000000000026,0.5058000000000002,12.336,1.19857507992709,0.8300000000000001,0.3539999999999992,62.886,5.0043541041777075,6.32,7.033999999999999,0.5075,8,0,0,0,0,0,0
2024-01-01 08:10:00,52.44,1.998,12.7,66.48,8.33,0,62.882000000000005,5.3435647693692845,-14.939999999999998,-10.442000000000007,1.9784,0.5267863155229283,-0.5090000000000001,0.019600000000000062,12.067,0.5784279461513717,0.009999999999999787,0.6329999999999991,63.19500000000001,5.132684482802372,-3.4399999999999977,3.2849999999999966,0.4344,8,0,0,0,0,0,0
2024-01-01 08:20:00,67.49,2.26,9.69,61.26,8.5,0,62.760000000000005,5.207925584039107,15.049999999999997,4.72999999999999,1.9847000000000001,0.5300576593373802,0.2619999999999998,0.27529999999999966,11.870999999999999,0.9488759431851772,-3.01,-2.180999999999999,62.601,4.958448346005058,-5.220000000000006,-1.341000000000001,0.4638,8,0,0,0,1,0,0
2024-01-01 08:30:00,64.75,2.172,12.77,69.06,8.67,0,62.830999999999996,5.232098474268677,-2.739999999999995,1.919000000000004,2.0668999999999995,0.4822768799029131,-0.08799999999999963,0.10510000000000064,11.946,0.9906810227761977,3.08,0.8239999999999998,63.955999999999996,4.647006682920876,7.800000000000004,5.104000000000006,0.4858,8,0,0,0,0,0,0
2024-01-01 08:40:00,62.64,2.21,11.13,58.46,8.83,0,62.583000000000006,5.1699517513330155,-2.1099999999999994,0.056999999999995055,2.0932,0.4821829528301473,0.03799999999999981,0.11680000000000001,11.912,1.0143832280422116,-1.6399999999999988,-0.782,64.32,3.940764167293236,-10.600000000000001,-5.859999999999992,0.4538,8,0,0,0,0,0,0
2024-01-01 08:50:00,68.1,2.093,10.28,66.81,9.0,0,63.215999999999994,5.43982270952935,5.459999999999994,4.884,2.1492,0.4406207237775162,-0.11699999999999999,-0.05620000000000003,11.666,1.0869651941683032,-0.8500000000000014,-1.386000000000001,65.014,3.6719331874822285,8.350000000000001,1.7960000000000065,0.4712,8,0,0,0,0,0,0
2024-01-01 09:00:00,69.23,1.424,10.83,64.59,9.17,0,64.53200000000001,5.100210888885977,1.1300000000000097,4.697999999999993,2.0439,0.4778308510573822,-0.669,-0.6198999999999999,11.646,1.1017077652444878,0.5500000000000007,-0.8160000000000007,64.676,3.5221085856187035,-2.219999999999999,-0.08599999999999852,0.4515,9,0,0,0,0,0,0
2024-01-01 09:10:00,68.37,1.684,12.65,61.82,9.33,0,65.304,5.031123576741514,-0.8599999999999994,3.0660000000000025,1.9574000000000003,0.45393102755570447,0.26,-0.2734000000000003,11.700999999999999,1.1399556521588428,1.8200000000000003,0.9490000000000016,64.434,3.6366688053767158,-2.770000000000003,-2.613999999999997,0.4695,9,0,0,0,0,0,0
2024-01-01 09:20:00,59.66,2.262,11.48,59.14,9.5,0,64.874,5.333429582464838,-8.710000000000008,-5.213999999999999,2.0829,0.31384690181325314,0.5780000000000001,0.17910000000000004,11.608,1.1133113770290077,-1.17,-0.1280000000000001,64.114,3.9671685956947687,-2.6799999999999997,-4.974000000000004,0.4495,9,0,0,0,0,0,0
2024-01-01 09:30:00,62.68,2.171,9.15,52.62,9.67,0,64.27399999999999,5.193342319204895,3.020000000000003,-1.593999999999987,2.0781,0.3118950856368924,-0.09100000000000019,0.09289999999999976,11.337,1.3498563709603415,-2.33,-2.1869999999999994,63.016,5.389677788761299,-6.520000000000003,-10.396,0.4293,9,0,0,0,0,0,0
2024-01-01 09:40:00,68.19,1.821,12.62,73.18,9.83,0,64.35499999999999,5.253141388202345,5.509999999999998,3.835000000000008,2.0095,0.28098882935487335,-0.34999999999999987,-0.1885000000000001,11.33,1.3422203826330295,3.469999999999999,1.2899999999999991,63.342000000000006,5.925618204973327,20.56000000000001,9.838000000000001,0.488,9,0,0,0,0,0,0
2024-01-01 09:50:00,69.83,1.845,9.81,58.75,10.0,0,66.09400000000001,3.433926162410689,1.6400000000000006,3.73599999999999,1.9942,0.28580871614109693,0.02400000000000002,-0.1492,11.041,1.3254890082950932,-2.8099999999999987,-1.2309999999999999,62.569,5.974768149848553,-14.430000000000007,-3.8190000000000026,0.4539,9,0,0,0,0,0,0
2024-01-01 10:00:00,63.91,1.693,12.19,73.62,10.17,0,65.736,3.458741582329203,-5.920000000000002,-1.8260000000000076,1.9375,0.28345144596953825,-0.1519999999999999,-0.24449999999999994,11.291,1.2772492143491636,2.379999999999999,0.8989999999999991,63.80500000000001,6.883271589715021,14.870000000000005,9.814999999999998,0.4661,10,0,0,0,0,0,0
2024-01-01 10:10:00,68.77,2.375,12.52,64.68,10.33,0,66.138,3.5634402852673666,4.859999999999999,2.631999999999991,1.9578,0.308292357637645,0.6819999999999999,0.4172,11.266,1.2471763663928566,0.33000000000000007,1.2539999999999996,63.367,6.647029495279175,-8.939999999999998,1.3130000000000095,0.4993,10,0,0,0,0,0,0
2024-01-01 10:20:00,62.08,1.841,13.27,65.87,10.5,0,66.08200000000001,3.628329275759444,-6.689999999999998,-4.0020000000000095,1.9209,0.2966140215461461,-0.534,-0.07990000000000008,11.48,1.3959703912810384,0.75,1.7899999999999991,64.108,6.449311418886356,1.1899999999999977,1.7620000000000005,0.4645,10,0,0,0,0,0,0
2024-01-01 10:30:00,59.13,1.53,14.46,68.32,10.67,0,65.185,4.145879480480176,-2.9499999999999957,-6.055,1.8646,0.31328127227071095,-0.31099999999999994,-0.3346,11.898,1.6066445365004272,1.1900000000000013,2.562000000000001,64.259,6.53668867920823,2.4499999999999886,4.060999999999993,0.4556,10,0,0,0,0,0,0
2024-01-01 10:40:00,68.36,2.164,9.87,66.49,10.83,0,65.098,4.059799666650223,9.229999999999997,3.2620000000000005,1.9385999999999999,0.28363873736380435,0.6340000000000001,0.22540000000000027,11.802000000000001,1.7033222439299829,-4.590000000000002,-1.9320000000000022,64.449,6.574880565032689,-1.8299999999999983,2.040999999999997,0.4711,10,0,0,0,0,0,0
2024-01-01 10:50:00,73.17,2.108,11.9,64.28,11.0,0,65.578,4.719757055894561,4.810000000000002,7.591999999999999,1.9809999999999999,0.27283613315606764,-0.05600000000000005,0.12700000000000022,11.727,1.6781606994961293,2.030000000000001,0.17300000000000004,64.69500000000001,6.511300006740427,-2.2099999999999937,-0.41500000000000625,0.4985,10,0,0,0,0,0,0
2024-01-01 11:00:00,66.03,2.22,11.46,69.85,11.17,0,66.215,4.237515650577422,-7.140000000000001,-0.18500000000000227,1.9768000000000001,0.26831565159134646,0.1120000000000001,0.24320000000000008,11.725,1.6784996607420317,-0.4399999999999995,-0.2649999999999988,65.766,6.375463730410348,5.569999999999993,4.083999999999989,0.4823,11,0,0,0,0,0,0
2024-01-01 11:10:00,70.97,2.683,12.21,73.75,11.33,0,67.04400000000001,4.279800618408862,4.939999999999998,3.9259999999999877,2.028,0.34684770913663726,0.46299999999999963,0.6549999999999998,12.030999999999999,1.4151752934216735,0.75,0.17900000000000205,67.87899999999999,4.854529271149202,3.9000000000000057,5.871000000000009,0.527,11,0,0,0,0,0,0
2024-01-01 11:20:00,69.17,1.885,11.91,64.69,11.5,0,67.142,4.3199891975173035,-1.7999999999999972,2.028000000000006,2.0344,0.343174785398539,-0.7979999999999998,-0.1494000000000002,11.96,1.400071426749367,-0.3000000000000007,-0.05000000000000071,67.03,4.557767484684188,-9.060000000000002,-2.3400000000000034,0.4774,11,0,0,0,0,0,0
2024-01-01 11:30:00,60.51,1.999,10.93,60.61,11.67,0,66.21,4.6670547457684375,-8.660000000000004,-5.699999999999996,2.0498000000000003,0.33713327400961834,0.1140000000000001,-0.05080000000000018,12.072,1.245202348571869,-0.9800000000000004,-1.1419999999999995,67.216,4.206756998501865,-4.079999999999998,-6.6059999999999945,0.4399,11,0,0,0,0,0,0
2024-01-01 11:40:00,67.39,1.564,11.43,56.21,11.83,0,66.55799999999999,4.605841218858176,6.880000000000003,0.8320000000000078,2.0369,0.3543320633404647,-0.43500000000000005,-0.4729000000000001,11.996,1.2603015512170128,0.5,-0.5660000000000007,65.475,4.819880703917889,-4.399999999999999,-9.264999999999993,0.445,11,0,0,0,0,0,0
2024-01-01 11:50:00,72.79,1.859,10.5,69.32,12.0,0,66.96000000000001,4.980548831872472,5.400000000000006,5.829999999999998,1.9853,0.3367610593746121,0.29499999999999993,-0.12630000000000008,11.794,1.3270954081083348,-0.9299999999999997,-1.2940000000000005,65.939,4.956256315674832,13.109999999999992,3.3810000000000002,0.483,11,0,0,0,0,0,0
2024-01-01 12:00:00,66.0,2.398,13.27,68.61,12.17,0,67.352,4.700157916968743,-6.790000000000006,-1.3520000000000039,2.041,0.35576927604527314,0.5390000000000001,0.3570000000000002,11.794,1.3270954081083348,2.7699999999999996,1.475999999999999,66.213,5.027248087506059,-0.7099999999999937,2.3970000000000056,0.5018,12,0,0,0,0,0,0
2024-01-01 12:10:00,72.29,1.371,12.88,72.85,12.33,0,68.66799999999999,3.9198548725968774,6.290000000000006,3.622000000000014,2.0251,0.38360814786851316,-1.0270000000000001,-0.6541000000000001,11.636,1.0367063229285345,-0.3899999999999988,1.2440000000000015,66.666,5.426450036626153,4.239999999999995,6.1839999999999975,0.4865,12,0,0,0,0,0,0
2024-01-01 12:20:00,52.62,2.153,13.31,64.8,12.5,0,67.094,6.420073035237008,-19.67000000000001,-14.473999999999997,2.024,0.3831811292036414,0.782,0.129,11.98,0.9529486403322682,0.4299999999999997,1.33,66.497,5.458760644851334,-8.049999999999997,-1.6970000000000027,0.4436,12,0,1,0,0,0,0
